company_id,industry
2891929,Business and Management
686223,Education
52201197,Business and Management
80216609,Business and Management
53395150,Information Technology
15220229,Information Technology
234625,Information Technology
4824960,Engineering and Manufacturing
2246926,Information Technology
163359,Information Technology
276981,Information Technology
96642179,Information Technology
93292159,Information Technology
811950,Human Resource
34731349,Human Resource
64923472,Human Resource
6389627,Business and Management
81549291,Business and Management
5003556,Information Technology
5101804,Information Technology
347678,Human Resource
11786735,Human Resource
8662007,Human Resource
2688310,Banking and Finance
90575938,Engineering and Manufacturing
78780,Education
27056439,Information Technology
1399848,Business and Management
2775,Banking and Finance
456476,Business and Management
27151382,Education
4849228,Human Resource
1545783,Human Resource
25985,Information Technology
86580344,Human Resource
165949,Information Technology
79463460,Healthcare
7633,Business and Management
93148871,Human Resource
26358624,Business and Management
717074,Information Technology
89546902,Human Resource
18391435,Human Resource
68284294,Information Technology
76569778,Human Resource
2540641,Healthcare
209004,Human Resource
76795474,Banking and Finance
64168,Education
19114146,Information Technology
1000626,Human Resource
589247,Education
98594686,Information Technology
2458047,Business and Management
27185544,Human Resource
5221388,Business and Management
23516,Engineering and Manufacturing
13199621,Engineering and Manufacturing
6353000,Banking and Finance
90902709,Business and Management
157331,Education
16369,Education
92712460,Human Resource
100985521,Business and Management
18580684,Engineering and Manufacturing
2138806,Business and Management
819697,Healthcare
97412921,Business and Management
30017,Information Technology
10958324,Engineering and Manufacturing
1458925,Business and Management
26513427,Business and Management
46018,Business and Management
71131832,Healthcare
44399,Education
71127255,Business and Management
3374579,Business and Management
98424947,Human Resource
17882634,Information Technology
5070861,Education
10387036,Engineering and Manufacturing
35696619,Healthcare
2297309,Information Technology
2192716,Information Technology
894129,Human Resource
2900019,Engineering and Manufacturing
2277385,Banking and Finance
3508131,Engineering and Manufacturing
1236579,Human Resource
2200287,Information Technology
201227,Information Technology
7949941,Business and Management
3326900,Banking and Finance
28595302,Engineering and Manufacturing
3061662,Human Resource
80878880,Information Technology
30065,Information Technology
75031133,Information Technology
76673,Banking and Finance
1613226,Engineering and Manufacturing
230463,Information Technology
90402855,Human Resource
2015405,Business and Management
89550952,Business and Management
6588485,Education
273882,Human Resource
101069,Business and Management
2315708,Information Technology
130927,Information Technology
43081,Engineering and Manufacturing
26414,Education
37542584,Engineering and Manufacturing
2489074,Information Technology
630299,Business and Management
28145130,Information Technology
100754625,Business and Management
70518420,Healthcare
2371681,Information Technology
76223797,Business and Management
5845,Engineering and Manufacturing
165221,Healthcare
93218082,Information Technology
3630372,Healthcare
18231659,Information Technology
133512,Information Technology
691141,Information Technology
45808,Business and Management
11001218,Banking and Finance
68556042,Human Resource
585873,Information Technology
6589,Education
77736687,Engineering and Manufacturing
18586257,Information Technology
2422181,Human Resource
50668,Engineering and Manufacturing
166265,Business and Management
671812,Human Resource
289841,Banking and Finance
25020499,Banking and Finance
48853,Human Resource
3257923,Engineering and Manufacturing
893807,Human Resource
228790,Information Technology
67289844,Human Resource
41102,Engineering and Manufacturing
33313988,Business and Management
2898,Healthcare
11513407,Human Resource
2486674,Business and Management
14460237,Human Resource
302777,Business and Management
7291,Healthcare
18603,Education
80981,Business and Management
2254168,Business and Management
721458,Engineering and Manufacturing
8860695,Healthcare
582323,Engineering and Manufacturing
8933896,Engineering and Manufacturing
1663,Engineering and Manufacturing
7043,Human Resource
32258,Healthcare
9146,Education
40893473,Education
3480281,Business and Management
71370926,Information Technology
2122939,Engineering and Manufacturing
51679778,Information Technology
1169431,Human Resource
250200,Information Technology
37373,Healthcare
64906078,Human Resource
20708,Information Technology
22310614,Business and Management
5041891,Information Technology
378234,Engineering and Manufacturing
89875487,Business and Management
59239749,Healthcare
1050879,Healthcare
26511854,Human Resource
8169930,Banking and Finance
702244,Engineering and Manufacturing
38792894,Banking and Finance
1373139,Healthcare
11255862,Engineering and Manufacturing
5274,Education
2248203,Engineering and Manufacturing
889902,Information Technology
98209783,Education
746297,Information Technology
79833517,Banking and Finance
60539,Business and Management
383069,Information Technology
66052,Education
6402481,Human Resource
9627993,Business and Management
297406,Information Technology
691537,Human Resource
2379384,Engineering and Manufacturing
98305694,Information Technology
90486854,Healthcare
89313353,Business and Management
99571831,Business and Management
276385,Healthcare
40785719,Engineering and Manufacturing
91368179,Business and Management
5120284,Engineering and Manufacturing
7849,Engineering and Manufacturing
14824547,Information Technology
92962090,Banking and Finance
1051903,Engineering and Manufacturing
3683660,Engineering and Manufacturing
228011,Human Resource
9519975,Healthcare
93658795,Healthcare
2947291,Engineering and Manufacturing
1964844,Business and Management
9429,Business and Management
72159400,Human Resource
1195377,Banking and Finance
6616944,Human Resource
64559686,Human Resource
5347063,Human Resource
64948032,Engineering and Manufacturing
162965,Engineering and Manufacturing
31430327,Human Resource
11540172,Human Resource
526607,Engineering and Manufacturing
8710,Information Technology
232557,Engineering and Manufacturing
5209203,Human Resource
80486080,Information Technology
165819,Education
85357216,Human Resource
79634,Banking and Finance
1312747,Engineering and Manufacturing
301071,Engineering and Manufacturing
14013914,Banking and Finance
6649841,Engineering and Manufacturing
17922,Engineering and Manufacturing
11647,Engineering and Manufacturing
16274946,Information Technology
14991,Healthcare
15876102,Healthcare
329442,Engineering and Manufacturing
236688,Information Technology
164868,Healthcare
79980248,Information Technology
1554297,Information Technology
2417014,Business and Management
35646045,Human Resource
42284837,Information Technology
10628617,Human Resource
96093512,Information Technology
427392,Healthcare
117893,Engineering and Manufacturing
1020987,Information Technology
69715598,Business and Management
100772841,Banking and Finance
491462,Engineering and Manufacturing
3339,Engineering and Manufacturing
7237044,Healthcare
2381271,Healthcare
1941146,Information Technology
29602,Engineering and Manufacturing
112333,Engineering and Manufacturing
31517,Information Technology
52143761,Engineering and Manufacturing
80983379,Business and Management
3768,Education
165430,Engineering and Manufacturing
18665611,Information Technology
108540,Education
2575662,Human Resource
143892,Business and Management
1549086,Healthcare
342607,Human Resource
603887,Healthcare
10357050,Information Technology
74109577,Information Technology
62638,Engineering and Manufacturing
30226705,Information Technology
19126013,Engineering and Manufacturing
1072142,Information Technology
12665971,Healthcare
4072874,Engineering and Manufacturing
19132,Human Resource
93643,Engineering and Manufacturing
84321807,Human Resource
64379,Human Resource
10911,Engineering and Manufacturing
89708691,Engineering and Manufacturing
16196642,Engineering and Manufacturing
22752,Education
86701652,Human Resource
2708565,Information Technology
